FIPS_Code,State,Area_name,Civilian_labor_force_2011,Employed_2011,Unemployed_2011,Unemployment_rate_2011,Median_Household_Income_2011,Med_HH_Income_Percent_of_StateTotal_2011
18055,IN,Greene County,15475.0,14069.0,1406.0,9.1,42877.0,92.4
18057,IN,Hamilton County,141952.0,133051.0,8901.0,6.3,84939.0,183.0
18059,IN,Hancock County,36661.0,33775.0,2886.0,7.9,61540.0,132.6
18061,IN,Harrison County,19930.0,18275.0,1655.0,8.3,49551.0,106.8
18063,IN,Hendricks County,75739.0,70273.0,5466.0,7.2,64239.0,138.4
18065,IN,Henry County,21857.0,19376.0,2481.0,11.4,36572.0,78.8
18067,IN,Howard County,35470.0,31757.0,3713.0,10.5,40997.0,88.3
18069,IN,Huntington County,19882.0,18009.0,1873.0,9.4,47326.0,102.0
18071,IN,Jackson County,21543.0,19771.0,1772.0,8.2,44921.0,96.8
18073,IN,Jasper County,15652.0,14271.0,1381.0,8.8,52559.0,113.2
18075,IN,Jay County,11363.0,10433.0,930.0,8.2,38572.0,83.1
18077,IN,Jefferson County,16233.0,14742.0,1491.0,9.2,40386.0,87.0
18079,IN,Jennings County,13904.0,12369.0,1535.0,11.0,42577.0,91.7
18081,IN,Johnson County,72965.0,67356.0,5609.0,7.7,61477.0,132.5
18083,IN,Knox County,20552.0,19178.0,1374.0,6.7,38653.0,83.3
18085,IN,Kosciusko County,41500.0,38065.0,3435.0,8.3,50823.0,109.5
18087,IN,LaGrange County,15562.0,14074.0,1488.0,9.6,42119.0,90.8
18089,IN,Lake County,223334.0,201250.0,22084.0,9.9,48143.0,103.7
18091,IN,LaPorte County,51040.0,45709.0,5331.0,10.4,47201.0,101.7
18093,IN,Lawrence County,21754.0,19350.0,2404.0,11.1,43471.0,93.7
18095,IN,Madison County,61156.0,54724.0,6432.0,10.5,41766.0,90.0
18097,IN,Marion County,463504.0,420002.0,43502.0,9.4,39957.0,86.1
18099,IN,Marshall County,22468.0,20254.0,2214.0,9.9,46301.0,99.8
18101,IN,Martin County,5629.0,5212.0,417.0,7.4,44715.0,96.3
18103,IN,Miami County,15653.0,13933.0,1720.0,11.0,43287.0,93.3
18105,IN,Monroe County,70592.0,65564.0,5028.0,7.1,40262.0,86.8
18107,IN,Montgomery County,18773.0,17127.0,1646.0,8.8,43176.0,93.0
18109,IN,Morgan County,35449.0,32277.0,3172.0,8.9,53690.0,115.7
18111,IN,Newton County,6908.0,6249.0,659.0,9.5,44418.0,95.7
18113,IN,Noble County,22036.0,19704.0,2332.0,10.6,46690.0,100.6
18115,IN,Ohio County,3171.0,2891.0,280.0,8.8,48788.0,105.1
18117,IN,Orange County,10351.0,9317.0,1034.0,10.0,37910.0,81.7
18119,IN,Owen County,10527.0,9477.0,1050.0,10.0,41004.0,88.4
18121,IN,Parke County,7913.0,7138.0,775.0,9.8,40790.0,87.9
18123,IN,Perry County,9690.0,8856.0,834.0,8.6,45234.0,97.5
18125,IN,Pike County,5965.0,5502.0,463.0,7.8,42482.0,91.5
18127,IN,Porter County,82653.0,76141.0,6512.0,7.9,62178.0,134.0
18129,IN,Posey County,13064.0,12125.0,939.0,7.2,55488.0,119.6
18131,IN,Pulaski County,6858.0,6347.0,511.0,7.5,43971.0,94.7
18133,IN,Putnam County,17600.0,15783.0,1817.0,10.3,46961.0,101.2
18135,IN,Randolph County,12969.0,11619.0,1350.0,10.4,39611.0,85.4
18137,IN,Ripley County,14532.0,13137.0,1395.0,9.6,47900.0,103.2
18139,IN,Rush County,9075.0,8266.0,809.0,8.9,44416.0,95.7
18141,IN,St. Joseph County,128868.0,115815.0,13053.0,10.1,43813.0,94.4
18143,IN,Scott County,10956.0,9726.0,1230.0,11.2,38826.0,83.7
18145,IN,Shelby County,23131.0,21113.0,2018.0,8.7,49437.0,106.5
18147,IN,Spencer County,10540.0,9702.0,838.0,8.0,53464.0,115.2
18149,IN,Starke County,10718.0,9546.0,1172.0,10.9,42088.0,90.7
18151,IN,Steuben County,16276.0,14617.0,1659.0,10.2,45957.0,99.0
18153,IN,Sullivan County,8744.0,7865.0,879.0,10.1,42608.0,91.8
18155,IN,Switzerland County,5692.0,5292.0,400.0,7.0,42285.0,91.1
18157,IN,Tippecanoe County,83860.0,77401.0,6459.0,7.7,43339.0,93.4
18159,IN,Tipton County,7356.0,6596.0,760.0,10.3,53300.0,114.8
18161,IN,Union County,3559.0,3235.0,324.0,9.1,43540.0,93.8
18163,IN,Vanderburgh County,92879.0,85645.0,7234.0,7.8,43570.0,93.9
18165,IN,Vermillion County,7738.0,6830.0,908.0,11.7,45089.0,97.2
18167,IN,Vigo County,50483.0,45314.0,5169.0,10.2,39173.0,84.4
18169,IN,Wabash County,16293.0,14790.0,1503.0,9.2,42032.0,90.6
18171,IN,Warren County,4784.0,4443.0,341.0,7.1,49095.0,105.8
18173,IN,Warrick County,31648.0,29426.0,2222.0,7.0,63543.0,136.9
18175,IN,Washington County,13679.0,12390.0,1289.0,9.4,39085.0,84.2
18177,IN,Wayne County,30924.0,27467.0,3457.0,11.2,36559.0,78.8
18179,IN,Wells County,14120.0,12943.0,1177.0,8.3,49234.0,106.1
18181,IN,White County,12688.0,11558.0,1130.0,8.9,45748.0,98.6
18183,IN,Whitley County,17607.0,16067.0,1540.0,8.7,48192.0,103.8
19000,IA,Iowa,1663592.0,1565623.0,97969.0,5.9,49545.0,100.0
19001,IA,Adair County,4359.0,4149.0,210.0,4.8,44701.0,90.2
19003,IA,Adams County,2099.0,1993.0,106.0,5.1,42062.0,84.9
19005,IA,Allamakee County,7847.0,7232.0,615.0,7.8,39670.0,80.1
19007,IA,Appanoose County,6042.0,5598.0,444.0,7.3,36693.0,74.1
19009,IA,Audubon County,3269.0,3064.0,205.0,6.3,45310.0,91.5
19011,IA,Benton County,14066.0,13209.0,857.0,6.1,54222.0,109.4
19013,IA,Black Hawk County,74736.0,70330.0,4406.0,5.9,43037.0,86.9
19015,IA,Boone County,15321.0,14542.0,779.0,5.1,50758.0,102.4
19017,IA,Bremer County,14034.0,13392.0,642.0,4.6,57646.0,116.4
19019,IA,Buchanan County,11012.0,10335.0,677.0,6.1,52930.0,106.8
19021,IA,Buena Vista County,10918.0,10371.0,547.0,5.0,46356.0,93.6
19023,IA,Butler County,8603.0,8168.0,435.0,5.1,51560.0,104.1
19025,IA,Calhoun County,5104.0,4841.0,263.0,5.2,46171.0,93.2
19027,IA,Carroll County,12372.0,11878.0,494.0,4.0,49251.0,99.4
19029,IA,Cass County,7589.0,7118.0,471.0,6.2,41329.0,83.4
19031,IA,Cedar County,11365.0,10766.0,599.0,5.3,57890.0,116.8
19033,IA,Cerro Gordo County,24832.0,23253.0,1579.0,6.4,43120.0,87.0
19035,IA,Cherokee County,6799.0,6448.0,351.0,5.2,47570.0,96.0
19037,IA,Chickasaw County,6805.0,6379.0,426.0,6.3,47311.0,95.5
19039,IA,Clarke County,4782.0,4432.0,350.0,7.3,42670.0,86.1
19041,IA,Clay County,9712.0,9180.0,532.0,5.5,50289.0,101.5
19043,IA,Clayton County,10141.0,9440.0,701.0,6.9,44370.0,89.6
19045,IA,Clinton County,27424.0,25608.0,1816.0,6.6,45600.0,92.0
19047,IA,Crawford County,9465.0,9030.0,435.0,4.6,44197.0,89.2
19049,IA,Dallas County,36220.0,34495.0,1725.0,4.8,72146.0,145.6
19051,IA,Davis County,4022.0,3742.0,280.0,7.0,40673.0,82.1
19053,IA,Decatur County,4267.0,4031.0,236.0,5.5,33803.0,68.2
19055,IA,Delaware County,10846.0,10251.0,595.0,5.5,50231.0,101.4
19057,IA,Des Moines County,20926.0,19427.0,1499.0,7.2,43721.0,88.2
19059,IA,Dickinson County,9377.0,8765.0,612.0,6.5,52821.0,106.6
19061,IA,Dubuque County,53259.0,50326.0,2933.0,5.5,52084.0,105.1
19063,IA,Emmet County,5811.0,5458.0,353.0,6.1,44556.0,89.9
19065,IA,Fayette County,11174.0,10435.0,739.0,6.6,41547.0,83.9
19067,IA,Floyd County,8296.0,7731.0,565.0,6.8,44478.0,89.8
19069,IA,Franklin County,6012.0,5684.0,328.0,5.5,47396.0,95.7
19071,IA,Fremont County,3857.0,3612.0,245.0,6.4,51410.0,103.8
19073,IA,Greene County,5029.0,4727.0,302.0,6.0,44271.0,89.4
19075,IA,Grundy County,6955.0,6600.0,355.0,5.1,54645.0,110.3
19077,IA,Guthrie County,5630.0,5276.0,354.0,6.3,47762.0,96.4
19079,IA,Hamilton County,7230.0,6512.0,718.0,9.9,45331.0,91.5
19081,IA,Hancock County,5672.0,5314.0,358.0,6.3,50935.0,102.8
19083,IA,Hardin County,9153.0,8580.0,573.0,6.3,46708.0,94.3
19085,IA,Harrison County,7252.0,6877.0,375.0,5.2,49921.0,100.8
19087,IA,Henry County,9510.0,8787.0,723.0,7.6,45330.0,91.5
19089,IA,Howard County,5051.0,4746.0,305.0,6.0,45450.0,91.7
19091,IA,Humboldt County,5093.0,4822.0,271.0,5.3,48954.0,98.8
19093,IA,Ida County,3916.0,3720.0,196.0,5.0,48480.0,97.9
19095,IA,Iowa County,8390.0,7886.0,504.0,6.0,53984.0,109.0
19097,IA,Jackson County,11093.0,10333.0,760.0,6.9,44840.0,90.5
19099,IA,Jasper County,17162.0,15812.0,1350.0,7.9,50469.0,101.9
19101,IA,Jefferson County,7878.0,7306.0,572.0,7.3,39743.0,80.2
19103,IA,Johnson County,79970.0,76558.0,3412.0,4.3,53570.0,108.1
19105,IA,Jones County,10599.0,9939.0,660.0,6.2,50929.0,102.8
19107,IA,Keokuk County,5567.0,5209.0,358.0,6.4,42766.0,86.3
19109,IA,Kossuth County,9038.0,8651.0,387.0,4.3,46294.0,93.4
19111,IA,Lee County,17112.0,15525.0,1587.0,9.3,43110.0,87.0
19113,IA,Linn County,121783.0,114533.0,7250.0,6.0,55772.0,112.6
19115,IA,Louisa County,5878.0,5508.0,370.0,6.3,48372.0,97.6
19117,IA,Lucas County,4581.0,4346.0,235.0,5.1,38422.0,77.5
19119,IA,Lyon County,7584.0,7360.0,224.0,3.0,53398.0,107.8
19121,IA,Madison County,8153.0,7630.0,523.0,6.4,56258.0,113.5
19123,IA,Mahaska County,11725.0,10985.0,740.0,6.3,47598.0,96.1
19125,IA,Marion County,16923.0,15930.0,993.0,5.9,51996.0,104.9
19127,IA,Marshall County,20300.0,18888.0,1412.0,7.0,47535.0,95.9
19129,IA,Mills County,7696.0,7356.0,340.0,4.4,57331.0,115.7
19131,IA,Mitchell County,5649.0,5364.0,285.0,5.0,45430.0,91.7
19133,IA,Monona County,4629.0,4273.0,356.0,7.7,41458.0,83.7
19135,IA,Monroe County,4289.0,4007.0,282.0,6.6,42961.0,86.7
19137,IA,Montgomery County,4960.0,4644.0,316.0,6.4,41437.0,83.6
19139,IA,Muscatine County,22987.0,21513.0,1474.0,6.4,47966.0,96.8
19141,IA,O'Brien County,7982.0,7617.0,365.0,4.6,46233.0,93.3
19143,IA,Osceola County,3237.0,3067.0,170.0,5.3,47890.0,96.7
19145,IA,Page County,7432.0,6999.0,433.0,5.8,42449.0,85.7
19147,IA,Palo Alto County,5176.0,4935.0,241.0,4.7,43557.0,87.9
19149,IA,Plymouth County,14544.0,13871.0,673.0,4.6,55047.0,111.1
19151,IA,Pocahontas County,4198.0,4007.0,191.0,4.5,43766.0,88.3
19153,IA,Polk County,237599.0,223088.0,14511.0,6.1,56091.0,113.2
19155,IA,Pottawattamie County,48223.0,45716.0,2507.0,5.2,48589.0,98.1
19157,IA,Poweshiek County,10261.0,9654.0,607.0,5.9,49853.0,100.6
19159,IA,Ringgold County,2515.0,2387.0,128.0,5.1,38547.0,77.8
19161,IA,Sac County,5857.0,5591.0,266.0,4.5,49480.0,99.9
19163,IA,Scott County,88276.0,82156.0,6120.0,6.9,50007.0,100.9
19165,IA,Shelby County,7657.0,7346.0,311.0,4.1,48572.0,98.0
19167,IA,Sioux County,20014.0,19256.0,758.0,3.8,57027.0,115.1
19169,IA,Story County,48571.0,46380.0,2191.0,4.5,48121.0,97.1
19171,IA,Tama County,8864.0,8256.0,608.0,6.9,50034.0,101.0
19173,IA,Taylor County,3370.0,3214.0,156.0,4.6,43155.0,87.1
19175,IA,Union County,7085.0,6698.0,387.0,5.5,39922.0,80.6
19177,IA,Van Buren County,3768.0,3501.0,267.0,7.1,39719.0,80.2
19179,IA,Wapello County,18403.0,17003.0,1400.0,7.6,39999.0,80.7
19181,IA,Warren County,25604.0,24192.0,1412.0,5.5,62688.0,126.5
19183,IA,Washington County,12022.0,11424.0,598.0,5.0,50559.0,102.0
19185,IA,Wayne County,3274.0,3106.0,168.0,5.1,37662.0,76.0
19187,IA,Webster County,18859.0,17354.0,1505.0,8.0,42178.0,85.1
19189,IA,Winnebago County,5471.0,5110.0,361.0,6.6,47692.0,96.3
19191,IA,Winneshiek County,12275.0,11636.0,639.0,5.2,49148.0,99.2
19193,IA,Woodbury County,54539.0,51299.0,3240.0,5.9,43362.0,87.5
19195,IA,Worth County,4336.0,4051.0,285.0,6.6,48718.0,98.3
19197,IA,Wright County,6988.0,6482.0,506.0,7.2,43647.0,88.1
20000,KS,Kansas,1505043.0,1404339.0,100704.0,6.7,48844.0,100.0
20001,KS,Allen County,7716.0,7142.0,574.0,7.4,37353.0,76.5
20003,KS,Anderson County,4415.0,4062.0,353.0,8.0,42185.0,86.4
20005,KS,Atchison County,8649.0,7932.0,717.0,8.3,42131.0,86.3
20007,KS,Barber County,2849.0,2736.0,113.0,4.0,44118.0,90.3
20009,KS,Barton County,16161.0,15355.0,806.0,5.0,42183.0,86.4
20011,KS,Bourbon County,8409.0,7775.0,634.0,7.5,35805.0,73.3
20013,KS,Brown County,5621.0,5306.0,315.0,5.6,40424.0,82.8
20015,KS,Butler County,31763.0,29331.0,2432.0,7.7,53217.0,109.0
20017,KS,Chase County,1503.0,1432.0,71.0,4.7,41217.0,84.4
20019,KS,Chautauqua County,1877.0,1731.0,146.0,7.8,35952.0,73.6
20021,KS,Cherokee County,11621.0,10718.0,903.0,7.8,39696.0,81.3
20023,KS,Cheyenne County,1513.0,1453.0,60.0,4.0,36835.0,75.4
20025,KS,Clark County,1284.0,1236.0,48.0,3.7,42171.0,86.3
20027,KS,Clay County,5140.0,4892.0,248.0,4.8,47692.0,97.6
20029,KS,Cloud County,5752.0,5493.0,259.0,4.5,39763.0,81.4
20031,KS,Coffey County,5495.0,5125.0,370.0,6.7,54644.0,111.9
20033,KS,Comanche County,1059.0,1014.0,45.0,4.2,39975.0,81.8
20035,KS,Cowley County,18235.0,17006.0,1229.0,6.7,40248.0,82.4
20037,KS,Crawford County,20198.0,18640.0,1558.0,7.7,34080.0,69.8
20039,KS,Decatur County,1641.0,1569.0,72.0,4.4,37986.0,77.8
20041,KS,Dickinson County,10811.0,10125.0,686.0,6.3,46894.0,96.0
20043,KS,Doniphan County,4765.0,4382.0,383.0,8.0,43092.0,88.2
20045,KS,Douglas County,61838.0,58133.0,3705.0,6.0,47930.0,98.1
20047,KS,Edwards County,1822.0,1746.0,76.0,4.2,43874.0,89.8
20049,KS,Elk County,1530.0,1422.0,108.0,7.1,34174.0,70.0
20051,KS,Ellis County,19189.0,18537.0,652.0,3.4,41774.0,85.5
20053,KS,Ellsworth County,4072.0,3912.0,160.0,3.9,46927.0,96.1
20055,KS,Finney County,20915.0,20009.0,906.0,4.3,44888.0,91.9
20057,KS,Ford County,20269.0,19462.0,807.0,4.0,47542.0,97.3
20059,KS,Franklin County,13447.0,12299.0,1148.0,8.5,46553.0,95.3
20061,KS,Geary County,14754.0,13565.0,1189.0,8.1,40224.0,82.4
20063,KS,Gove County,1653.0,1601.0,52.0,3.1,44351.0,90.8
20065,KS,Graham County,1511.0,1451.0,60.0,4.0,40903.0,83.7
20067,KS,Grant County,4116.0,3944.0,172.0,4.2,54230.0,111.0
20069,KS,Gray County,3704.0,3587.0,117.0,3.2,59278.0,121.4
20071,KS,Greeley County,769.0,742.0,27.0,3.5,48606.0,99.5
20073,KS,Greenwood County,3498.0,3260.0,238.0,6.8,35765.0,73.2
20075,KS,Hamilton County,1263.0,1213.0,50.0,4.0,43679.0,89.4
20077,KS,Harper County,3493.0,3320.0,173.0,5.0,39104.0,80.1
20079,KS,Harvey County,17311.0,16183.0,1128.0,6.5,50958.0,104.3
20081,KS,Haskell County,2368.0,2280.0,88.0,3.7,54340.0,111.3
20083,KS,Hodgeman County,1025.0,984.0,41.0,4.0,45992.0,94.2
20085,KS,Jackson County,6856.0,6388.0,468.0,6.8,50342.0,103.1
20087,KS,Jefferson County,9915.0,9175.0,740.0,7.5,57046.0,116.8
20089,KS,Jewell County,1897.0,1823.0,74.0,3.9,38865.0,79.6
20091,KS,Johnson County,301113.0,283223.0,17890.0,5.9,70665.0,144.7
20093,KS,Kearny County,2278.0,2180.0,98.0,4.3,51413.0,105.3
20095,KS,Kingman County,4658.0,4414.0,244.0,5.2,47684.0,97.6
20097,KS,Kiowa County,1551.0,1493.0,58.0,3.7,39796.0,81.5
20099,KS,Labette County,11143.0,10121.0,1022.0,9.2,37879.0,77.6
20101,KS,Lane County,1135.0,1091.0,44.0,3.9,47900.0,98.1
20103,KS,Leavenworth County,33526.0,30755.0,2771.0,8.3,61567.0,126.0
20105,KS,Lincoln County,1954.0,1854.0,100.0,5.1,39317.0,80.5
20107,KS,Linn County,4703.0,4199.0,504.0,10.7,44615.0,91.3
20109,KS,Logan County,1808.0,1748.0,60.0,3.3,43315.0,88.7
20111,KS,Lyon County,18357.0,17199.0,1158.0,6.3,39346.0,80.6
20113,KS,McPherson County,16985.0,16201.0,784.0,4.6,48130.0,98.5
20115,KS,Marion County,6603.0,6227.0,376.0,5.7,43749.0,89.6
20117,KS,Marshall County,6320.0,6030.0,290.0,4.6,42619.0,87.3
20119,KS,Meade County,2585.0,2490.0,95.0,3.7,49141.0,100.6
20121,KS,Miami County,17131.0,15822.0,1309.0,7.6,57580.0,117.9
20123,KS,Mitchell County,3680.0,3534.0,146.0,4.0,43511.0,89.1
20125,KS,Montgomery County,18651.0,16779.0,1872.0,10.0,36670.0,75.1
20127,KS,Morris County,3052.0,2828.0,224.0,7.3,44227.0,90.5
20129,KS,Morton County,1676.0,1611.0,65.0,3.9,47006.0,96.2
20131,KS,Nemaha County,6202.0,5970.0,232.0,3.7,47971.0,98.2
20133,KS,Neosho County,8666.0,7981.0,685.0,7.9,40651.0,83.2
20135,KS,Ness County,1852.0,1796.0,56.0,3.0,44774.0,91.7
20137,KS,Norton County,2909.0,2785.0,124.0,4.3,41396.0,84.8
20139,KS,Osage County,8466.0,7744.0,722.0,8.5,47318.0,96.9
20141,KS,Osborne County,2375.0,2270.0,105.0,4.4,37949.0,77.7
20143,KS,Ottawa County,3306.0,3109.0,197.0,6.0,48998.0,100.3
20145,KS,Pawnee County,3841.0,3665.0,176.0,4.6,41623.0,85.2
20147,KS,Phillips County,3185.0,3029.0,156.0,4.9,40746.0,83.4
20149,KS,Pottawatomie County,11451.0,10845.0,606.0,5.3,53339.0,109.2
20151,KS,Pratt County,6218.0,5935.0,283.0,4.6,44964.0,92.1
20153,KS,Rawlins County,1375.0,1321.0,54.0,3.9,40908.0,83.8
20155,KS,Reno County,35066.0,32983.0,2083.0,5.9,41892.0,85.8
20157,KS,Republic County,2925.0,2818.0,107.0,3.7,38132.0,78.1
20159,KS,Rice County,6055.0,5768.0,287.0,4.7,45420.0,93.0
20161,KS,Riley County,36092.0,34290.0,1802.0,5.0,45558.0,93.3
20163,KS,Rooks County,2656.0,2507.0,149.0,5.6,39326.0,80.5
20165,KS,Rush County,1831.0,1745.0,86.0,4.7,37693.0,77.2
20167,KS,Russell County,3721.0,3539.0,182.0,4.9,37140.0,76.0
20169,KS,Saline County,31023.0,29096.0,1927.0,6.2,45359.0,92.9
20171,KS,Scott County,2932.0,2828.0,104.0,3.5,49066.0,100.5
20173,KS,Sedgwick County,247445.0,227061.0,20384.0,8.2,49526.0,101.4
20175,KS,Seward County,11049.0,10536.0,513.0,4.6,47855.0,98.0
20177,KS,Shawnee County,93298.0,86759.0,6539.0,7.0,44816.0,91.8
20179,KS,Sheridan County,1681.0,1631.0,50.0,3.0,48498.0,99.3
20181,KS,Sherman County,3963.0,3831.0,132.0,3.3,39660.0,81.2
20183,KS,Smith County,2247.0,2154.0,93.0,4.1,38090.0,78.0
20185,KS,Stafford County,2225.0,2107.0,118.0,5.3,44133.0,90.4
20187,KS,Stanton County,1215.0,1171.0,44.0,3.6,49115.0,100.6
20189,KS,Stevens County,2277.0,2163.0,114.0,5.0,58901.0,120.6
20191,KS,Sumner County,11131.0,10307.0,824.0,7.4,47460.0,97.2
20193,KS,Thomas County,4385.0,4213.0,172.0,3.9,47892.0,98.1
20195,KS,Trego County,1905.0,1831.0,74.0,3.9,45683.0,93.5
20197,KS,Wabaunsee County,3742.0,3499.0,243.0,6.5,51666.0,105.8
20199,KS,Wallace County,893.0,846.0,47.0,5.3,47573.0,97.4
20201,KS,Washington County,3407.0,3255.0,152.0,4.5,39962.0,81.8
20203,KS,Wichita County,1244.0,1193.0,51.0,4.1,46929.0,96.1
20205,KS,Wilson County,4786.0,4295.0,491.0,10.3,37002.0,75.8
20207,KS,Woodson County,1780.0,1659.0,121.0,6.8,33221.0,68.0
20209,KS,Wyandotte County,71625.0,64515.0,7110.0,9.9,38016.0,77.8
21000,KY,Kentucky,2067527.0,1870546.0,196981.0,9.5,41141.0,100.0
21001,KY,Adair County,9371.0,8446.0,925.0,9.9,30147.0,73.3
21003,KY,Allen County,8578.0,7674.0,904.0,10.5,35614.0,86.6
21005,KY,Anderson County,10828.0,9873.0,955.0,8.8,51817.0,125.9
21007,KY,Ballard County,4221.0,3819.0,402.0,9.5,40790.0,99.1
21009,KY,Barren County,19421.0,17438.0,1983.0,10.2,36298.0,88.2
21011,KY,Bath County,4990.0,4380.0,610.0,12.2,29857.0,72.6
21013,KY,Bell County,9464.0,8214.0,1250.0,13.2,24940.0,60.6
21015,KY,Boone County,64737.0,59519.0,5218.0,8.1,64055.0,155.7
21017,KY,Bourbon County,9422.0,8577.0,845.0,9.0,40350.0,98.1
21019,KY,Boyd County,22808.0,20760.0,2048.0,9.0,38783.0,94.3
21021,KY,Boyle County,12540.0,11106.0,1434.0,11.4,39663.0,96.4
21023,KY,Bracken County,4243.0,3786.0,457.0,10.8,41974.0,102.0
21025,KY,Breathitt County,5520.0,4946.0,574.0,10.4,26829.0,65.2
21027,KY,Breckinridge County,9630.0,8662.0,968.0,10.1,38028.0,92.4
21029,KY,Bullitt County,38439.0,34365.0,4074.0,10.6,52033.0,126.5
21031,KY,Butler County,5623.0,5028.0,595.0,10.6,32483.0,79.0
21033,KY,Caldwell County,6686.0,6140.0,546.0,8.2,36650.0,89.1
21035,KY,Calloway County,18119.0,16678.0,1441.0,8.0,39599.0,96.3
21037,KY,Campbell County,46317.0,42023.0,4294.0,9.3,53501.0,130.0
21039,KY,Carlisle County,2451.0,2244.0,207.0,8.4,38075.0,92.5
21041,KY,Carroll County,5574.0,4943.0,631.0,11.3,40685.0,98.9
21043,KY,Carter County,13470.0,11830.0,1640.0,12.2,35471.0,86.2
21045,KY,Casey County,7363.0,6653.0,710.0,9.6,28034.0,68.1
21047,KY,Christian County,26470.0,23379.0,3091.0,11.7,35779.0,87.0
21049,KY,Clark County,16765.0,15111.0,1654.0,9.9,44494.0,108.2
21051,KY,Clay County,7082.0,6115.0,967.0,13.7,22289.0,54.2
21053,KY,Clinton County,4851.0,4358.0,493.0,10.2,27095.0,65.9
21055,KY,Crittenden County,4255.0,3891.0,364.0,8.6,33570.0,81.6
21057,KY,Cumberland County,3123.0,2771.0,352.0,11.3,27570.0,67.0
21059,KY,Daviess County,49493.0,45458.0,4035.0,8.2,44379.0,107.9
21061,KY,Edmonson County,5148.0,4556.0,592.0,11.5,36321.0,88.3
21063,KY,Elliott County,3223.0,2831.0,392.0,12.2,29339.0,71.3
21065,KY,Estill County,6329.0,5626.0,703.0,11.1,28961.0,70.4
21067,KY,Fayette County,152998.0,141601.0,11397.0,7.4,47211.0,114.8
21069,KY,Fleming County,6387.0,5695.0,692.0,10.8,34736.0,84.4
21071,KY,Floyd County,15131.0,13584.0,1547.0,10.2,28459.0,69.2
21073,KY,Franklin County,24768.0,22764.0,2004.0,8.1,44241.0,107.5
21075,KY,Fulton County,2549.0,2178.0,371.0,14.6,28340.0,68.9
21077,KY,Gallatin County,4154.0,3760.0,394.0,9.5,41084.0,99.9
21079,KY,Garrard County,7684.0,6894.0,790.0,10.3,40292.0,97.9
21081,KY,Grant County,12380.0,11136.0,1244.0,10.0,44158.0,107.3
21083,KY,Graves County,16649.0,15095.0,1554.0,9.3,35690.0,86.8
21085,KY,Grayson County,11487.0,10069.0,1418.0,12.3,32793.0,79.7
21087,KY,Green County,5610.0,5078.0,532.0,9.5,31189.0,75.8
21089,KY,Greenup County,16984.0,15359.0,1625.0,9.6,41676.0,101.3
21091,KY,Hancock County,4232.0,3884.0,348.0,8.2,52049.0,126.5
21093,KY,Hardin County,49693.0,45242.0,4451.0,9.0,47423.0,115.3
21095,KY,Harlan County,10680.0,9549.0,1131.0,10.6,28721.0,69.8
21097,KY,Harrison County,9328.0,8414.0,914.0,9.8,39160.0,95.2
21099,KY,Hart County,8569.0,7755.0,814.0,9.5,31677.0,77.0
21101,KY,Henderson County,23348.0,21319.0,2029.0,8.7,41244.0,100.3
21103,KY,Henry County,7447.0,6761.0,686.0,9.2,42614.0,103.6
21105,KY,Hickman County,2169.0,1957.0,212.0,9.8,38446.0,93.4
21107,KY,Hopkins County,23019.0,21169.0,1850.0,8.0,39733.0,96.6
21109,KY,Jackson County,4493.0,3766.0,727.0,16.2,26344.0,64.0
21111,KY,Jefferson County,364514.0,327926.0,36588.0,10.0,45407.0,110.4
21113,KY,Jessamine County,23352.0,21402.0,1950.0,8.4,47280.0,114.9
21115,KY,Johnson County,9583.0,8621.0,962.0,10.0,35068.0,85.2
21117,KY,Kenton County,85017.0,77423.0,7594.0,8.9,50150.0,121.9
21119,KY,Knott County,6311.0,5608.0,703.0,11.1,29791.0,72.4
21121,KY,Knox County,12248.0,10823.0,1425.0,11.6,25536.0,62.1
21123,KY,Larue County,6983.0,6382.0,601.0,8.6,39174.0,95.2
21125,KY,Laurel County,26672.0,23786.0,2886.0,10.8,35147.0,85.4
21127,KY,Lawrence County,6165.0,5477.0,688.0,11.2,32275.0,78.4
21129,KY,Lee County,2809.0,2460.0,349.0,12.4,24770.0,60.2
21131,KY,Leslie County,3767.0,3298.0,469.0,12.5,29645.0,72.1
21133,KY,Letcher County,8922.0,8012.0,910.0,10.2,31146.0,75.7
21135,KY,Lewis County,5522.0,4761.0,761.0,13.8,28740.0,69.9
21137,KY,Lincoln County,10417.0,9119.0,1298.0,12.5,35530.0,86.4
21139,KY,Livingston County,4811.0,4369.0,442.0,9.2,38724.0,94.1
21141,KY,Logan County,12665.0,11537.0,1128.0,8.9,39304.0,95.5
21143,KY,Lyon County,3483.0,3141.0,342.0,9.8,40006.0,97.2
21145,KY,McCracken County,31994.0,29289.0,2705.0,8.5,44115.0,107.2
21147,KY,McCreary County,6025.0,5146.0,879.0,14.6,24640.0,59.9
21149,KY,McLean County,4573.0,4148.0,425.0,9.3,38984.0,94.8
21151,KY,Madison County,44467.0,41047.0,3420.0,7.7,40034.0,97.3
21153,KY,Magoffin County,4378.0,3651.0,727.0,16.6,28004.0,68.1
21155,KY,Marion County,10305.0,9287.0,1018.0,9.9,36168.0,87.9
21157,KY,Marshall County,15001.0,13538.0,1463.0,9.8,45163.0,109.8
21159,KY,Martin County,3786.0,3396.0,390.0,10.3,28880.0,70.2
21161,KY,Mason County,8640.0,7872.0,768.0,8.9,39837.0,96.8
